investor_cfp_id,first_investment_at,last_investment_at,investment_rounds,invested_companies,relationships,investment_span_years,investment_span_years_adj,avg_annual_rounds,avg_annual_companies,avg_invest_gap_months_est,startup_industry_top1,startup_industry_top1_share,startup_industry_count,startup_city_top1,startup_city_top1_share,startup_city_count,founder_degree_level_mean,founder_institution_top1,followon_startup_cnt,total_startup_cnt,followon_ratio,favorite_round_type,is_startup_industry_top1_missing,is_investment_rounds_missing,is_invested_companies_missing,is_relationships_missing,is_investment_span_years_missing,is_avg_annual_rounds_missing,is_avg_invest_gap_months_est_missing,is_avg_annual_companies_missing,log1p_investment_rounds,log1p_invested_companies,log1p_relationships,log1p_investment_span_years,log1p_avg_annual_rounds,log1p_avg_annual_companies,log1p_avg_invest_gap_months_est,log1p_followon_ratio,log1p_startup_industry_count,log1p_startup_city_count,log1p_total_startup_cnt,round_stage_bucket,round_stage_early,round_stage_late,round_stage_mid,round_stage_special,round_stage_unknown,cluster
f:1,2000-03-01,2013-12-05,307.0,196.0,71.0,13.763175906913071,13.763175906913071,22.305898149990053,14.240899144619055,0.539688060944921,software,0.1986970684039088,32.0,san francisco,0.2374581939799331,61.0,2.8461538461538463,Stanford University,76,196,0.3877551020408163,series-c+,0,0,0,0,0,0,0,0,5.730099782973574,5.2832037287379885,4.276666119016055,2.6921359658716746,3.148706468021813,2.72398254750888,0.4315798380799569,0.32768740706548005,3.4965075614664802,4.127134385045092,5.2832037287379885,late,False,True,False,False,False,1
f:2,2003-11-01,2013-06-06,52.0,36.0,90.0,9.596167008898014,9.596167008898014,5.418830242510699,3.751497860199715,2.257736208806781,web,0.25,17.0,san francisco,0.4230769230769231,21.0,2.6666666666666665,"University of California, Berkeley",10,36,0.2777777777777778,series-a,0,0,0,0,0,0,0,0,3.970291913552122,3.6109179126442243,4.51085950651685,2.360492332789766,1.859235895884081,1.5584599073270742,1.1810325396847599,0.24512245803298502,2.8903717578961645,3.091042453358316,3.6109179126442243,mid,False,False,True,False,False,1
f:4,2000-02-15,2013-12-05,479.0,289.0,119.0,13.804243668720057,13.804243668720057,34.69947441491472,20.93559103530345,0.3465215885286371,software,0.190775681341719,30.0,san francisco,0.1652173913043478,104.0,2.8434782608695652,Stanford University,125,289,0.4325259515570934,series-c+,0,0,0,0,0,0,0,0,6.173786103901937,5.66988092298052,4.787491742782046,2.6949138740426024,3.5751359664059232,3.0881104791060237,0.29752466621090073,0.3594392857128822,3.4339872044851463,4.653960350157523,5.66988092298052,late,False,True,False,False,False,1
f:5,2003-02-01,2013-11-18,64.0,52.0,7.0,10.795345653661876,10.795345653661876,5.928480852143038,4.8168906923662185,2.0560874371649667,enterprise,0.2,20.0,sunnyvale,0.1076923076923077,36.0,2.823529411764706,Harvard University,12,52,0.2307692307692307,series-c+,0,0,0,0,0,0,0,0,4.174387269895637,3.970291913552122,2.0794415416798357,2.4677050175308777,1.9356405759161015,1.7607658736855785,1.1171354825327198,0.20763936477824443,3.044522437723423,3.6109179126442243,3.970291913552122,late,False,True,False,False,False,1
f:6,2005-07-01,2013-12-04,130.0,102.0,32.0,8.427104722792608,8.427104722792608,15.426413255360623,12.103801169590644,0.7838523362772362,web,0.1307692307692307,31.0,san francisco,0.4049586776859504,32.0,2.593220338983051,Stanford University,21,102,0.2058823529411764,series-a,0,0,0,0,0,0,0,0,4.875197323201151,4.634728988229636,3.4965075614664802,2.243589021166632,2.7988906036135224,2.5729023537348112,0.5787752595870503,0.18721154208814636,3.4657359027997265,3.4965075614664802,4.634728988229636,mid,False,False,True,False,False,1
f:3181,1999-01-01,2013-12-05,483.0,441.0,14.0,14.926762491444215,14.926762491444215,32.35798789435069,29.54424981658107,0.3715901221912639,web,0.1797520661157025,34.0,san francisco,0.3961456102783726,64.0,2.6271929824561404,Stanford University,40,441,0.0907029478458049,series-a,0,0,0,0,0,0,0,0,6.182084906716632,6.091309882077698,2.70805020110221,2.7680008698362477,3.507297260753983,3.4191764458584397,0.3159707399120346,0.08682239465891511,3.5553480614894135,4.174387269895637,6.091309882077698,mid,False,False,True,False,False,1
f:3,2000-04-17,2013-12-02,188.0,111.0,43.0,13.626283367556468,13.626283367556468,13.796865581675709,8.146021699819169,0.874342091393958,software,0.2258064516129032,21.0,san francisco,0.2613636363636363,46.0,2.6744186046511627,Stanford University,46,111,0.4144144144144144,series-a,0,0,0,0,0,0,0,0,5.241747015059643,4.718498871295094,3.784189633918261,2.682820140895764,2.694415373318543,2.2133189978351884,0.6282577132580833,0.3467156040359739,3.091042453358316,3.8501476017100584,4.718498871295094,mid,False,False,True,False,False,1
f:7,2001-03-05,2013-11-18,223.0,150.0,31.0,12.706365503080082,12.706365503080082,17.550258564964448,11.805106658047832,0.6867741591788898,software,0.1748878923766816,29.0,san francisco,0.2731481481481481,56.0,2.830769230769231,Stanford University,49,150,0.3266666666666666,series-a,0,0,0,0,0,0,0,0,5.4116460518550396,5.017279836814924,3.4657359027997265,2.6178603601858605,2.9204837277683993,2.5498440490231116,0.5228179233390194,0.2826695306282366,3.4011973816621555,4.04305126783455,5.017279836814924,mid,False,False,True,False,False,1
f:29,2005-01-01,2013-12-12,361.0,211.0,29.0,8.944558521560575,8.944558521560575,40.35973370064279,23.58976124885216,0.2981274638633376,advertising,0.1717451523545706,33.0,san francisco,0.2973760932944606,46.0,2.5535714285714284,Stanford University,98,211,0.4644549763033175,series-a,0,0,0,0,0,0,0,0,5.8916442118257715,5.356586274672012,3.4011973816621555,2.2970255193206395,3.7223077916069798,3.202330146902892,0.2609228136634535,0.38148314342167894,3.5263605246161616,3.8501476017100584,5.356586274672012,mid,False,False,True,False,False,1
f:48,1997-06-01,2013-12-05,306.0,165.0,37.0,16.511978097193705,16.511978097193705,18.53200132647985,9.99274581329796,0.6495982421748777,software,0.2459016393442623,30.0,san francisco,0.2919463087248322,64.0,2.7333333333333334,Stanford University,86,165,0.5212121212121212,series-c+,0,0,0,0,0,0,0,0,5.726847747587197,5.111987788356544,3.6375861597263857,2.862885109488493,2.972054214112572,2.3972355837330124,0.5005317686731028,0.4195074652312033,3.4339872044851463,4.174387269895637,5.111987788356544,late,False,True,False,False,False,1
f:83,1998-02-09,2013-11-05,80.0,47.0,18.0,15.737166324435318,15.737166324435318,5.083507306889353,2.986560542797495,2.3902593190172823,enterprise,0.2125,12.0,reston,0.1184210526315789,34.0,3.1818181818181817,Stanford University,20,47,0.425531914893617,series-c+,0,0,0,0,0,0,0,0,4.394449154672439,3.871201010907891,2.9444389791664403,2.8176317750118676,1.805581389344235,1.3829288398004405,1.2209064137520778,0.35454501768090746,2.5649493574615367,3.5553480614894135,3.871201010907891,late,False,True,False,False,False,1
f:14,2007-01-01,2011-01-18,7.0,4.0,0.0,4.046543463381246,4.046543463381246,1.729871447902571,0.9884979702300404,8.092422251423566,news,0.5714285714285714,3.0,san francisco,0.6666666666666666,3.0,3.0,San Jose State University,1,4,0.25,seed,0,0,0,0,0,0,0,0,2.0794415416798357,1.6094379124341003,0.0,1.6187035462389512,1.0042545194077848,0.6873795649107701,2.207441346995439,0.22314355131420976,1.3862943611198906,1.3862943611198906,1.6094379124341003,early,True,False,False,False,False,4
f:8,2005-04-26,2011-09-27,19.0,13.0,9.0,6.420260095824777,6.420260095824777,2.9593816631130063,2.0248400852878468,4.279821871806103,network_hosting,0.2105263157894736,9.0,austin,0.2352941176470588,9.0,3.5,"University of California, Berkeley",5,13,0.3846153846153846,series-b,0,0,0,0,0,0,0,0,2.995732273553991,2.6390573296152584,2.302585092994046,2.0042141099105923,1.3760878673958499,1.1068582257177808,1.6638923607487257,0.32542240043462795,2.302585092994046,2.302585092994046,2.6390573296152584,mid,False,False,True,False,False,1
f:10,2004-10-26,2013-11-22,58.0,33.0,11.0,9.073237508555785,9.073237508555785,6.392426071213036,3.637070006035003,1.9099983862415564,enterprise,0.1724137931034483,11.0,san diego,0.4285714285714285,19.0,2.3333333333333335,Chapman University,17,33,0.5151515151515151,series-b,0,0,0,0,0,0,0,0,4.07753744390572,3.5263605246161616,2.4849066497880004,2.3098821554134137,2.000455972182219,1.53408270256407,1.0681525266270813,0.4155154439616658,2.4849066497880004,2.995732273553991,3.5263605246161616,mid,False,False,True,False,False,1
f:11,2004-07-01,2013-11-19,79.0,49.0,18.0,9.385352498288844,9.385352498288844,8.417371645274212,5.220901400233371,1.4437817985781192,software,0.2025316455696202,13.0,richardson,0.0769230769230769,32.0,2.9,University of Pennsylvania,14,49,0.2857142857142857,series-c+,0,0,0,0,0,0,0,0,4.382026634673881,3.912023005428146,2.9444389791664403,2.3403963997745416,2.242556031106969,1.8279148159029173,0.8935467568727608,0.25131442828090605,2.6390573296152584,3.4965075614664802,3.912023005428146,late,False,True,False,False,False,1
f:1262,2004-03-01,2013-10-24,99.0,70.0,6.0,9.648186173853524,9.648186173853524,10.260996027241772,7.255249716231556,1.181313524095578,software,0.1276595744680851,22.0,new york,0.1538461538461538,38.0,2.5,Boston University,20,70,0.2857142857142857,series-c+,0,0,0,0,0,0,0,0,4.605170185988092,4.2626798770413155,1.9459101490553132,2.365389565336422,2.421345075925711,2.1108493272151727,0.7799272293390743,0.25131442828090605,3.1354942159291497,3.6635616461296463,4.2626798770413155,late,False,True,False,False,False,1
f:12,1999-09-01,2013-09-05,169.0,105.0,49.0,14.012320328542094,14.012320328542094,12.060814771395076,7.493405627198125,1.0007978224141167,software,0.2485207100591716,24.0,austin,0.572289156626506,31.0,2.8,Harvard Business School,42,105,0.4,series-a,0,0,0,0,0,0,0,0,5.135798437050262,4.663439094112067,3.912023005428146,2.7088712192107263,2.569616508686007,2.1392900538361412,0.6935460122230814,0.33647223662121295,3.2188758248682006,3.4657359027997265,4.663439094112067,mid,False,False,True,False,False,1
f:13,2000-02-15,2013-12-10,250.0,149.0,57.0,13.817932922655714,13.817932922655714,18.092431147216168,10.783088963740838,0.6658697866366914,software,0.1686746987951807,22.0,san francisco,0.1531914893617021,60.0,2.7796610169491527,Stanford University,67,149,0.4496644295302013,series-c+,0,0,0,0,0,0,0,0,5.5254529391317835,5.0106352940962555,4.060443010546419,2.695838131236731,2.949291981500031,2.4666653648801464,0.5103473814083572,0.37133210173870584,3.1354942159291497,4.110873864173311,5.0106352940962555,late,False,True,False,False,False,1
f:636,2003-03-10,2013-12-09,111.0,75.0,61.0,10.75154004106776,10.75154004106776,10.324102368220016,6.975744843391903,1.1727989487516426,software,0.2342342342342342,21.0,new york,0.2432432432432432,38.0,3.068965517241379,New York University (NYU),23,75,0.3066666666666666,series-c+,0,0,0,0,0,0,0,0,4.718498871295094,4.330733340286331,4.127134385045092,2.4639842993265124,2.4269334071434465,2.076405041600174,0.7760161745601617,0.2674793651342614,3.091042453358316,3.6635616461296463,4.330733340286331,late,False,True,False,False,False,1
f:62,2003-07-21,2013-12-09,154.0,101.0,19.0,10.387405886379192,10.387405886379192,14.825645756457565,9.723313125988405,0.8146315907002311,software,0.2402597402597402,24.0,seattle,0.2434210526315789,39.0,2.4242424242424243,Stanford University,35,101,0.3465346534653465,series-a,0,0,0,0,0,0,0,0,5.043425116919247,4.624972813284271,2.995732273553991,2.432507997909043,2.7616317732929585,2.372420168153484,0.5958824667830676,0.2975343688947925,3.2188758248682006,3.6888794541139363,4.624972813284271,mid,False,False,True,False,False,1
f:16,2006-07-01,2013-04-29,19.0,14.0,2.0,6.828199863107461,6.828199863107461,2.782578187650361,2.0503207698476342,4.551759380931522,biotech,0.2631578947368421,10.0,new york,0.1578947368421052,13.0,2.888888888888889,Stanford University,4,14,0.2857142857142857,series-a,0,0,0,0,0,0,0,0,2.995732273553991,2.70805020110221,1.0986122886681098,2.057732581030517,1.3304058373590963,1.1152467555311443,1.71411488309594,0.25131442828090605,2.3978952727983707,2.6390573296152584,2.70805020110221,mid,False,False,True,False,False,1
f:17,1987-01-01,2013-12-10,507.0,309.0,104.0,26.94045174537988,26.94045174537988,18.819283536585363,11.469740853658536,0.6388515215573435,software,0.1564356435643564,30.0,san francisco,0.20625,98.0,2.7850467289719627,Stanford University,126,309,0.4077669902912621,series-c+,0,0,0,0,0,0,0,0,6.230481447578482,5.736572297479192,4.653960350157523,3.330075522108269,2.9866553797411712,2.5233049778928884,0.4939957047839875,0.3420047541909386,3.4339872044851463,4.59511985013459,5.736572297479192,late,False,True,False,False,False,1
f:18,2003-01-01,2013-12-09,295.0,194.0,45.0,10.937713894592743,10.937713894592743,26.97090112640801,17.73679599499374,0.4464006364700939,software,0.1559322033898305,25.0,san francisco,0.1649484536082474,74.0,2.5211267605633805,Stanford University,76,194,0.3917525773195876,series-a,0,0,0,0,0,0,0,0,5.69035945432406,5.272999558563747,3.828641396489095,2.479702623517969,3.331164724299755,2.9304892907412166,0.3690781506930772,0.33056379993504664,3.258096538021482,4.31748811353631,5.272999558563747,mid,False,False,True,False,False,1
f:728,2003-07-01,2011-01-05,14.0,10.0,14.0,7.515400410677618,7.515400410677618,1.8628415300546448,1.330601092896175,6.936722935408875,software,0.3571428571428571,7.0,san jose,0.3571428571428571,7.0,3.5,University of California,3,10,0.3,series-b,0,0,0,0,0,0,0,0,2.70805020110221,2.3978952727983707,2.70805020110221,2.1418763371637914,1.0518146735727532,0.8461262140903129,2.0715004615252535,0.26236426446749106,2.0794415416798357,2.0794415416798357,2.3978952727983707,mid,False,False,True,False,False,1
f:1080,2003-02-20,2013-11-13,120.0,72.0,25.0,10.729637234770705,10.729637234770705,11.183975503955091,6.710385302373055,1.081891363641383,software,0.2689075630252101,20.0,redwood city,0.1025641025641025,46.0,3.0454545454545454,The Wharton School of the University of Pennsylvania,29,72,0.4027777777777778,series-c+,0,0,0,0,0,0,0,0,4.795790545596741,4.290459441148391,3.258096538021482,2.4621187359101495,2.5001216050815724,2.042568160694013,0.7332767899848157,0.33845439782520415,3.044522437723423,3.8501476017100584,4.290459441148391,late,False,True,False,False,False,1
f:23,2000-02-15,2013-12-03,203.0,117.0,24.0,13.79876796714579,13.79876796714579,14.711458333333333,8.479017857142857,0.8196614668037105,software,0.2537313432835821,23.0,san francisco,0.1875,39.0,2.948717948717949,Stanford University,49,117,0.4188034188034188,series-c+,0,0,0,0,0,0,0,0,5.318119993844216,4.770684624465665,3.2188758248682006,2.694543931841851,2.75439027630637,2.2490807093327083,0.5986504765365014,0.34981385355878714,3.1780538303479458,3.6888794541139363,4.770684624465665,late,False,True,False,False,False,1
f:168,2005-09-01,2013-11-01,28.0,21.0,3.0,8.167008898015059,8.167008898015059,3.4284277572913173,2.571320817968488,3.629483622913321,mobile,0.2142857142857142,13.0,seattle,0.25,13.0,3.090909090909091,Stanford University,4,21,0.1904761904761904,series-a,0,0,0,0,0,0,0,0,3.367295829986474,3.091042453358316,1.3862943611198906,2.2156110496364225,1.4880446130016225,1.2729355043889112,1.5324453333499335,0.1743533871447777,2.6390573296152584,2.6390573296152584,3.091042453358316,mid,False,False,True,False,False,1
f:24,2004-10-01,2013-11-12,111.0,67.0,13.0,9.114305270362763,9.114305270362763,12.17865725443076,7.351081405827576,0.994206188030104,software,0.2752293577981651,20.0,san francisco,0.2019230769230769,24.0,2.8333333333333335,Stanford University,28,67,0.417910447761194,series-c+,0,0,0,0,0,0,0,0,4.718498871295094,4.219507705176107,2.6390573296152584,2.3139507851529344,2.5785986463754482,2.122391040157059,0.6902460704215332,0.34918427220957476,3.044522437723423,3.2188758248682006,4.219507705176107,late,False,True,False,False,False,1
f:26,2000-01-01,2013-12-09,461.0,274.0,39.0,13.938398357289527,13.938398357289527,33.07410135533294,19.65792575132587,0.3635805290521625,software,0.1258134490238611,33.0,san francisco,0.1454545454545454,96.0,2.707865168539326,Stanford University,106,274,0.3868613138686131,series-c+,0,0,0,0,0,0,0,0,6.135564891081739,5.616771097666572,3.6888794541139363,2.7039349689571033,3.528537604684077,3.028099059392963,0.3101139821038078,0.3270431463323612,3.5263605246161616,4.574710978503383,5.616771097666572,late,False,True,False,False,False,1
f:25,2003-02-01,2012-07-26,47.0,30.0,14.0,9.481177275838467,9.481177275838467,4.957190297429974,3.1641640196361536,2.473147460435354,software,0.3191489361702128,14.0,san francisco,0.1136363636363636,23.0,3.142857142857143,Harvard Business School,10,30,0.3333333333333333,series-c+,0,0,0,0,0,0,0,0,3.871201010907891,3.4339872044851463,2.70805020110221,2.3495810080645083,1.7845989433150908,1.426515539899187,1.2450612319551198,0.2876820724517809,2.70805020110221,3.1780538303479458,3.4339872044851463,late,False,True,False,False,False,1
f:127,1998-02-09,2013-09-24,68.0,38.0,25.0,15.62217659137577,15.62217659137577,4.352786540483701,2.432439537329127,2.7977719810932196,software,0.2647058823529412,14.0,reston,0.1176470588235294,24.0,3.5,Harvard Law School,18,38,0.4736842105263157,series-a,0,0,0,0,0,0,0,0,4.23410650459726,3.6635616461296463,3.258096538021482,2.810737743029146,1.6776172740018602,1.2332712437427575,1.3344145740141617,0.38776553100876343,2.70805020110221,3.2188758248682006,3.6635616461296463,mid,False,False,True,False,False,1
f:67,2006-05-01,2008-11-07,7.0,4.0,4.0,2.521560574948665,2.521560574948665,2.776058631921824,1.5863192182410424,5.0427069645203675,mobile,0.4285714285714285,4.0,san francisco,0.4285714285714285,4.0,3.0,Carnegie Mellon University,2,4,0.5,series-b,0,0,0,0,0,0,0,0,2.0794415416798357,1.6094379124341003,1.6094379124341003,1.2589042365174505,1.328680775684373,0.9502357136599385,1.7988520844810665,0.4054651081081644,1.6094379124341003,1.6094379124341003,1.6094379124341003,mid,False,False,True,False,False,2
f:262,2004-07-09,2013-12-05,170.0,116.0,13.0,9.4072553045859,9.4072553045859,18.07115832363213,12.33090803259604,0.6679159312334284,web,0.1065088757396449,27.0,san francisco,0.2289156626506024,41.0,2.826923076923077,Stanford University,40,116,0.3448275862068966,series-c+,0,0,0,0,0,0,0,0,5.14166355650266,4.762173934797756,2.6390573296152584,2.3425031883607654,2.9481771583881486,2.590085251345163,0.5115749017271934,0.29626581614317243,3.332204510175204,3.7376696182833684,4.762173934797756,late,False,True,False,False,False,1
f:30,2005-02-03,2013-12-01,55.0,36.0,12.0,8.824093086926762,8.824093086926762,6.232935153583618,4.079739373254732,1.9607485277656105,web,0.2363636363636363,14.0,san francisco,0.1272727272727272,21.0,2.642857142857143,Harvard Business School,11,36,0.3055555555555556,series-a,0,0,0,0,0,0,0,0,4.02535169073515,3.6109179126442243,2.5649493574615367,2.2848378468206807,1.9786449224714477,1.625259955796856,1.0854421173688533,0.26662866325394863,2.70805020110221,3.091042453358316,3.6109179126442243,mid,False,False,True,False,False,1
f:31,2006-12-01,2013-12-04,52.0,34.0,3.0,7.008898015058179,7.008898015058179,7.419140625000001,4.8509765625000005,1.6490170312540258,web,0.2264150943396226,18.0,san francisco,0.3725490196078431,16.0,2.769230769230769,Columbia University,16,34,0.4705882352941176,series-a,0,0,0,0,0,0,0,0,3.970291913552122,3.5553480614894135,1.3862943611198906,2.0805531754682582,2.1305077595062056,1.7666085810725591,0.9741886395837327,0.3856624808119846,2.9444389791664403,2.833213344056216,3.5553480614894135,mid,False,False,True,False,False,1
f:32,2007-01-01,2013-11-19,59.0,39.0,19.0,6.882956878850103,6.882956878850103,8.57189737470167,5.666169451073985,1.4239430875889256,web,0.2711864406779661,12.0,san francisco,0.3928571428571428,19.0,2.6842105263157894,Uppsala University,13,39,0.3333333333333333,series-a,0,0,0,0,0,0,0,0,4.0943445622221,3.6888794541139363,2.995732273553991,2.064703071918208,2.258831448582642,1.897045399765578,0.8853955892139987,0.2876820724517809,2.5649493574615367,2.995732273553991,3.6888794541139363,mid,False,False,True,False,False,1
f:242,1999-05-01,2013-01-01,44.0,29.0,6.0,13.672826830937714,13.672826830937714,3.2180616740088106,2.1209951942330796,3.815359227454695,hardware,0.1590909090909091,12.0,san francisco,0.3181818181818182,19.0,2.769230769230769,Stanford University,10,29,0.3448275862068966,series-a,0,0,0,0,0,0,0,0,3.8066624897703196,3.4011973816621555,1.9459101490553132,2.685997268270436,1.4393757035733983,1.1381519234710773,1.5718106483768004,0.29626581614317243,2.5649493574615367,2.995732273553991,3.4011973816621555,mid,False,False,True,False,False,1
f:34,2006-01-01,2013-12-05,127.0,81.0,16.0,7.926078028747433,7.926078028747433,16.023056994818653,10.219430051813472,0.7548025780614479,web,0.1653543307086614,21.0,new york,0.3515625,33.0,2.388888888888889,Northeastern University,34,81,0.419753086419753,series-a,0,0,0,0,0,0,0,0,4.852030263919617,4.406719247264253,2.833213344056216,2.188977107906202,2.8345687189334288,2.4176471012832317,0.562356359457149,0.3504829736908112,3.091042453358316,3.5263605246161616,4.406719247264253,mid,False,False,True,False,False,1
f:35,2006-04-01,2011-12-13,4.0,3.0,2.0,5.700205338809035,5.700205338809035,0.7017291066282421,0.5262968299711815,22.798948751642573,games_video,0.75,2.0,san diego,0.5,3.0,2.0,Georgia Institute of Technology,1,3,0.3333333333333333,series-b,0,0,0,0,0,0,0,0,1.6094379124341003,1.3862943611198906,1.0986122886681098,1.9021381735107308,0.5316448556905577,0.4228444289998641,3.16964140960285,0.2876820724517809,1.0986122886681098,1.3862943611198906,1.3862943611198906,mid,False,False,True,False,False,2
f:421,2007-08-01,2007-08-01,1.0,1.0,1.0,0.0,1.0,2.0,1.6,8.0,games_video,1.0,1.0,san diego,1.0,1.0,-1.0,Georgia Institute of Technology,0,1,0.0,series-c+,0,0,0,0,0,1,1,1,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,1.0986122886681098,0.9555114450274363,2.1972245773362196,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,late,False,True,False,False,False,5
f:36,2000-03-28,2013-12-09,156.0,125.0,374.0,13.700205338809036,13.700205338809036,11.386690647482014,9.123950839328538,1.0605739476919165,software,0.2307692307692307,26.0,new york,0.1052631578947368,78.0,2.7714285714285714,Massachusetts Institute of Technology (MIT),24,125,0.192,series-c+,0,0,0,0,0,0,0,0,5.056245805348308,4.836281906951478,5.926926025970411,2.6878614623135952,2.516622561294116,2.314903986816538,0.7229845593798567,0.17563256864315802,3.295836866004329,4.3694478524670215,4.836281906951478,late,False,True,False,False,False,1
f:37,2004-06-01,2009-12-03,10.0,5.0,6.0,5.505817932922656,5.505817932922656,1.816260566882148,0.908130283441074,7.340487662432472,games_video,0.5,4.0,los angeles,0.5,3.0,2.6666666666666665,C.S.U. Northridge,3,5,0.6,series-c+,0,0,0,0,0,0,0,0,2.3978952727983707,1.791759469228055,1.9459101490553132,1.87269684317183,1.035409964868116,0.6461238534208653,2.1211216873749184,0.4700036292457355,1.6094379124341003,1.3862943611198906,1.791759469228055,late,False,True,False,False,False,2
f:1287,1998-05-01,2013-10-08,50.0,35.0,9.0,15.43874058863792,15.43874058863792,3.238606135839688,2.2670242950877815,3.780605540507924,web,0.16,16.0,new york,0.2708333333333333,17.0,2.739130434782609,Stanford University,11,35,0.3142857142857143,series-c+,0,0,0,0,0,0,0,0,3.9318256327243257,3.58351893845611,2.302585092994046,2.7996407801630636,1.4442344736492752,1.1838795691042243,1.5645672205944916,0.27329333499968134,2.833213344056216,2.8903717578961645,3.58351893845611,late,False,True,False,False,False,1
f:38,2005-11-18,2009-02-04,6.0,3.0,2.0,3.2142368240930868,3.2142368240930868,1.866695059625213,0.9333475298126064,7.71353482260184,mobile,0.6666666666666666,3.0,new york,0.8,2.0,2.0,University of Michigan,1,3,0.3333333333333333,series-a,0,0,0,0,0,0,0,0,1.9459101490553132,1.3862943611198906,1.0986122886681098,1.4384685131605106,1.053159819062726,0.6592529718638248,2.1648775435071816,0.2876820724517809,1.3862943611198906,1.0986122886681098,1.3862943611198906,mid,False,False,True,False,False,2
f:1396,2003-01-01,2011-07-12,38.0,27.0,6.0,8.525667351129364,8.525667351129364,4.457129094412331,3.166907514450867,2.7648542103207014,advertising,0.1842105263157894,12.0,new york,0.4285714285714285,13.0,2.357142857142857,Harvard University,8,27,0.2962962962962963,series-a,0,0,0,0,0,0,0,0,3.6635616461296463,3.332204510175204,1.9459101490553132,2.2539899816691538,1.6969228445877094,1.4271741574377976,1.3257091381437476,0.2595111954850846,2.5649493574615367,2.6390573296152584,3.332204510175204,mid,False,False,True,False,False,1
f:41,1994-02-12,2013-12-11,478.0,271.0,117.0,19.82751540041068,19.82751540041068,24.107912178956088,13.667874896437448,0.4987644525987818,biotech,0.1413502109704641,34.0,san francisco,0.1558441558441558,89.0,2.811320754716981,Stanford University,125,271,0.4612546125461255,series-c+,0,0,0,0,0,0,0,0,6.171700597410915,5.605802066295998,4.770684624465665,3.036274968293406,3.223183022717612,2.685659721159716,0.40464107041486524,0.37929539037477966,3.5553480614894135,4.499809670330265,5.605802066295998,late,False,True,False,False,False,1
f:42,2000-04-17,2013-12-10,283.0,173.0,72.0,13.648186173853524,13.648186173853524,20.735356068204613,12.67567703109328,0.5807261814894549,software,0.1535714285714285,26.0,san francisco,0.1654411764705882,85.0,2.9285714285714284,Stanford University,66,173,0.3815028901734104,series-c+,0,0,0,0,0,0,0,0,5.648974238161206,5.159055299214529,4.290459441148391,2.6843165171394414,3.0789402465566074,2.6156188557548,0.4578843499888526,0.3231719574337317,3.295836866004329,4.454347296253507,5.159055299214529,late,False,True,False,False,False,1
f:44,2006-03-01,2009-07-13,7.0,7.0,2.0,3.3675564681724848,3.3675564681724848,2.078658536585366,2.078658536585366,6.734559789750328,software,0.7142857142857143,3.0,barcelona,0.5714285714285714,4.0,4.0,Technical University of Catalonia,0,7,0.0,series-a,0,0,0,0,0,0,0,0,2.0794415416798357,2.0794415416798357,1.0986122886681098,1.4742036921176473,1.1244939620406715,1.1244939620406715,2.0456985709317324,0.0,1.3862943611198906,1.6094379124341003,2.0794415416798357,mid,False,False,True,False,False,2
f:43,2002-06-04,2013-04-25,17.0,14.0,11.0,10.8911704312115,10.8911704312115,1.560897435897436,1.285444947209653,8.167706964520368,software,0.2941176470588235,7.0,denver,0.25,9.0,3.0,Harvard University,3,14,0.2142857142857142,series-b,0,0,0,0,0,0,0,0,2.8903717578961645,2.70805020110221,2.4849066497880004,2.4757961441432,0.9403577579567923,0.8265607306455318,2.215687196603835,0.1941560144409574,2.0794415416798357,2.302585092994046,2.70805020110221,mid,False,False,True,False,False,1
f:45,2005-04-01,2013-12-12,128.0,66.0,18.0,8.698151950718685,8.698151950718685,14.715769593956564,7.587818696883853,0.8218051258704356,web,0.25,18.0,new york,0.4462809917355372,19.0,2.59375,Harvard Business School,36,66,0.5454545454545454,series-a,0,0,0,0,0,0,0,0,4.859812404361672,4.204692619390966,2.9444389791664403,2.2719353468135273,2.75466464098532,2.150344768578489,0.5998278369542308,0.4353180712578455,2.9444389791664403,2.995732273553991,4.204692619390966,mid,False,False,True,False,False,1
f:46,2005-03-29,2013-08-29,51.0,38.0,16.0,8.41889117043121,8.41889117043121,6.057804878048781,4.513658536585366,2.020367936925098,software,0.392156862745098,16.0,mountain view,0.1020408163265306,30.0,2.466666666666667,University of Michigan Law School,9,38,0.2368421052631578,series-c+,0,0,0,0,0,0,0,0,3.9512437185814275,3.6635616461296463,2.833213344056216,2.242717371514582,1.9541340793692032,1.7072283840582771,1.1053786573845967,0.21256144198367274,2.833213344056216,3.4339872044851463,3.6635616461296463,late,False,True,False,False,False,1
f:51,2004-05-01,2013-05-21,36.0,16.0,3.0,9.05407255304586,9.05407255304586,3.976111279104929,1.7671605684910794,3.103998498216632,software,0.5833333333333334,7.0,san francisco,0.3142857142857143,8.0,2.0,San Jose State University,11,16,0.6875,series-c+,0,0,0,0,0,0,0,0,3.6109179126442243,2.833213344056216,1.3862943611198906,2.3079777815807154,1.6046487183510003,1.0178217289335854,1.4119617419367816,0.5232481437645479,2.0794415416798357,2.1972245773362196,2.833213344056216,late,False,True,False,False,False,1
